heading,speed,lat,lon,alt
304.5285727,6.634223077,-117.3251986,34.1998297,699.64
304.8258738,6.545804227,-117.3252579,34.1998636,699.27
302.3033017,6.455448681,-117.3253162,34.1998973,698.66
296.9336157,6.440673857,-117.3253754,34.1999284,697.76
292.8327124,6.060251479,-117.3254377,34.1999547,697.07
291.3653047,5.571984119,-117.3254983,34.1999759,696.73
287.3291548,5.73509903,-117.3255546,34.1999942,696.6
292.9101995,5.613434269,-117.325614,34.2000096,696.98
305.4029292,5.7442582,-117.3256701,34.2000293,697.15
321.1133616,6.313062231,-117.3257209,34.2000593,698.05
319.5139216,6.388102032,-117.3257639,34.2001036,699.38
306.4166775,6.184841455,-117.3258089,34.2001474,699.79
292.8972287,5.873031677,-117.3258629,34.2001805,700.21
284.0406657,5.120846755,-117.3259216,34.2002011,700.68
272.9586936,4.513031043,-117.3259755,34.2002123,701.06
252.5402443,4.473480927,-117.3260244,34.2002144,701.72
237.965065,4.642513061,-117.3260707,34.2002023,702.89
235.1981339,4.994912988,-117.3261134,34.2001801,704.89
240.0168401,4.905426649,-117.3261579,34.2001544,707.22
230.6108267,5.104189088,-117.326204,34.2001323,709.2
221.2630662,4.220471238,-117.3262468,34.2001031,711.43
197.9795501,3.463643154,-117.326277,34.2000745,713.26
172.6318742,3.377857319,-117.3262886,34.2000448,714.91
145.6361961,4.098564442,-117.3262839,34.2000146,717.04
136.0986406,4.864806369,-117.3262588,34.1999841,718.57
148.4120571,4.258184876,-117.3262222,34.1999525,720.3
164.4276062,3.707927715,-117.326198,34.1999198,721.22
185.441689,3.4988449,-117.3261872,34.1998876,722.09
204.7638889,3.652571839,-117.3261908,34.1998562,722.77
239.6805263,4.54847954,-117.3262074,34.1998263,723.55
266.1047979,6.041743804,-117.32625,34.1998056,723.74
290.0137118,8.524167334,-117.3263154,34.1998019,723.96
307.8995834,8.830315412,-117.3264023,34.1998282,725.7
334.5208647,10.11275626,-117.3264779,34.1998771,726.98
11.3299328,13.08921884,-117.3265251,34.1999594,728.47
29.45742408,15.5932114,-117.3264972,34.2000751,729.6
44.89472649,13.99875376,-117.326414,34.2001975,730.09
53.43016268,12.17612305,-117.3263068,34.2002869,730.51
67.71523999,11.55448539,-117.3262007,34.2003523,731.77
103.6317152,7.577681232,-117.3260847,34.2003918,732.63
99.37620186,6.604514476,-117.3260048,34.2003757,735.49
106.5473262,5.374789102,-117.3259341,34.200366,737.59
113.4635565,4.903229178,-117.3258782,34.2003522,738.69
108.5354816,4.675830256,-117.3258294,34.2003346,739.51
112.7958812,5.038846424,-117.3257813,34.2003212,741.12
118.8527684,5.608818411,-117.3257309,34.2003036,741.84
124.3148249,6.650761487,-117.3256776,34.2002792,741.94
119.4454824,6.498576275,-117.325618,34.2002454,741.98
112.1719224,6.290137863,-117.3255566,34.2002166,742.84
108.6395001,5.865379576,-117.3254934,34.2001952,742.14
109.3344093,6.23177632,-117.3254331,34.2001783,742.24
111.8593348,7.090604371,-117.3253693,34.2001597,742.26
112.1080866,8.694760959,-117.3252979,34.2001359,741.68
106.313544,8.806359136,-117.3252105,34.2001064,740.35
103.9355241,7.692004057,-117.3251188,34.2000841,739.85
108.5187973,6.007029357,-117.3250378,34.2000674,739.34
116.6084361,5.968680273,-117.324976,34.2000502,739.7
115.6895111,6.729857813,-117.3249181,34.2000261,738.95
106.9298364,7.428069951,-117.3248523,34.1999998,739.18
91.84025496,8.290178901,-117.3247752,34.1999803,739.75
78.20299999,9.820551151,-117.3246853,34.1999779,740.33
72.66639102,10.08977085,-117.324581,34.199996,740.88
75.88960425,9.646095958,-117.3244765,34.2000231,741.7
82.27068883,9.319909396,-117.324375,34.2000443,741.82
89.8602706,9.097008652,-117.3242748,34.2000556,741.53
95.48464121,8.47215877,-117.3241761,34.2000558,740.78
102.4383119,7.107064046,-117.3240846,34.2000485,740.6
112.1003779,4.894266184,-117.3240093,34.2000347,740.59
209.6626792,6.574212932,-117.3239601,34.2000181,740.52
213.995405,3.906775898,-117.3239954,34.1999666,740.22
240.516628,3.854015763,-117.3240191,34.1999374,740.57
253.6182273,4.601657246,-117.3240555,34.1999203,740.59
268.6655975,5.715966131,-117.3241034,34.1999086,740.44
285.2011142,7.784044865,-117.3241654,34.1999074,739.97
293.2100156,8.443943849,-117.3242469,34.1999258,740.3
303.027765,9.443188709,-117.3243311,34.1999558,740.81
320.6930354,10.7375968,-117.324417,34.2000022,741.25
326.506128,11.10663494,-117.3244908,34.2000771,741.57
330.9868979,10.37582079,-117.3245573,34.2001606,742.47
328.962014,9.295341218,-117.3246119,34.2002424,742.8
322.0076927,8.684420064,-117.3246639,34.2003142,743.41
309.6050279,8.804595356,-117.3247219,34.2003759,743.97
295.9900877,9.289910651,-117.3247955,34.2004265,743.96
292.583994,8.954091386,-117.3248861,34.2004632,744.74
296.4199143,8.027521064,-117.3249758,34.2004942,746.19
306.8477635,7.417375473,-117.3250538,34.2005264,747.14
322.7868092,7.284652836,-117.3251182,34.2005665,748.07
324.4440642,6.926498915,-117.325166,34.2006188,748.95
314.6593198,6.517726449,-117.3252097,34.2006696,749.45
296.4421772,6.227677407,-117.32526,34.2007109,749.59
293.6738476,5.635672587,-117.3253205,34.2007359,750.06
293.6132504,4.596982388,-117.3253765,34.2007563,750.97
295.7735366,3.418482916,-117.3254222,34.2007729,752.21
289.3240236,2.71524086,-117.3254556,34.2007863,753.39
266.9565902,2.298224625,-117.3254834,34.2007944,754.25
245.3957936,2.078126349,-117.3255083,34.2007933,755.1
223.6334265,2.390879707,-117.3255288,34.2007855,755.53
213.5546975,3.03484358,-117.3255467,34.2007699,756.7
209.3934096,3.755800133,-117.3255649,34.2007471,758.18
203.2003185,2.667148499,-117.3255849,34.2007176,759.48
184.0527264,2.869065085,-117.3255963,34.2006955,760.97
169.3419116,2.641234051,-117.3255985,34.2006697,762.04
174.9485705,2.616924968,-117.3255932,34.2006463,762.47
188.0311673,2.968654926,-117.3255907,34.2006228,762.42
201.003363,3.445794701,-117.3255952,34.2005963,762.04
207.0724458,3.94904392,-117.3256086,34.2005673,761.63
218.0614454,4.15611455,-117.3256281,34.2005356,762.03
237.8118956,4.497839287,-117.3256559,34.2005061,762.54
248.5377412,4.456585027,-117.3256972,34.2004845,763.05
269.2935133,4.498140348,-117.3257422,34.2004698,763.68
259.240406,3.208554716,-117.325791,34.2004693,764.64
226.7638742,3.238684149,-117.3258252,34.2004639,765.41
204.899481,3.962307487,-117.3258508,34.2004439,766.46
173.1177703,5.307225927,-117.3258689,34.2004115,767.5
183.3471547,4.577960729,-117.325862,34.200364,768.24
189.6241356,3.859075592,-117.3258649,34.2003228,769.23
212.3469633,4.030934221,-117.3258719,34.2002885,769.57
223.6439992,3.939514197,-117.3258953,34.2002578,770.56
243.4084168,3.494101216,-117.3259248,34.2002321,771.98
262.0101127,3.750780663,-117.3259587,34.200218,773.84
270.60486,4.203095007,-117.325999,34.2002133,775.61
272.5860177,4.179466726,-117.3260446,34.2002137,777.84
266.0449574,4.342237133,-117.3260899,34.2002154,780.28
252.2065604,4.210730885,-117.3261369,34.2002127,783.05
236.7164917,4.24475486,-117.3261804,34.2002011,785.44
212.0284435,4.55330674,-117.3262189,34.2001801,787.61
186.005388,5.197676129,-117.3262451,34.2001453,789.93
147.0193056,8.211803625,-117.326251,34.2000987,792.75
131.4446844,6.971664648,-117.3262025,34.2000366,796.11
126.1789507,9.545914428,-117.3261458,34.199995,793.63
98.65726896,11.56987103,-117.3260622,34.1999442,795.97
73.65241734,14.14833715,-117.3259381,34.1999285,798.22
55.31500666,15.61365667,-117.3257908,34.1999644,800.48
47.75765416,15.11424444,-117.3256515,34.2000445,803.96
36.53926024,13.0192715,-117.3255301,34.2001361,807.97
12.72220035,10.21186332,-117.325446,34.2002304,810.47
354.6590699,9.703783987,-117.3254216,34.2003202,812.16
340.1745251,10.43546003,-117.3254314,34.2004073,813.88
338.1955693,9.354773359,-117.3254698,34.2004958,815.66
326.2784072,8.882135685,-117.3255075,34.2005741,817.79
315.7569819,7.556235717,-117.325561,34.2006407,816.12
298.7694225,5.16271553,-117.3256182,34.2006895,818.05
253.5578303,5.016306898,-117.3256673,34.2007119,820.25
256.4338741,3.830457539,-117.3257195,34.2006991,822.53
217.8978542,5.341718573,-117.3257599,34.200691,824.69
214.7736753,5.833865418,-117.3257955,34.200653,826.63
200.1867068,7.398430152,-117.3258316,34.2006098,827.83
185.9765403,6.993070256,-117.3258593,34.2005472,829.61
168.1350877,5.962087114,-117.3258672,34.2004845,832.36
123.2121004,6.764028333,-117.3258539,34.2004319,834.28
122.6522398,7.421949167,-117.3257925,34.2003985,835.55
119.7778138,7.996068677,-117.3257247,34.2003624,837.15
111.4224312,9.900818906,-117.3256494,34.2003266,838.27
105.082358,11.25428587,-117.3255494,34.200294,838.79
93.3704628,11.69791985,-117.3254315,34.2002676,839.61
83.936812,12.39218332,-117.3253048,34.2002614,840.99
85.2297783,12.00498911,-117.3251711,34.2002732,841.87
91.07062998,11.87331123,-117.3250413,34.2002822,841.93
95.94596031,12.5285165,-117.3249125,34.2002802,842.61
96.6619955,14.15117127,-117.3247773,34.2002685,842.79
93.6708826,14.3800614,-117.3246248,34.2002537,842.88
90.42856004,14.83024605,-117.3244691,34.2002454,843.85
91.40606932,14.0137556,-117.3243082,34.2002444,844.92
92.88552714,12.55998955,-117.3241562,34.2002413,845.86
93.87815246,11.31649317,-117.3240201,34.2002356,847.47
94.34617044,10.68534769,-117.3238976,34.2002287,849.05
93.68665274,9.660764552,-117.323782,34.2002214,850.33
93.22143704,9.277544292,-117.3236774,34.2002158,851.54
91.00607261,9.476331274,-117.3235769,34.2002111,852.18
87.43892945,10.67449971,-117.3234741,34.2002096,853.15
81.77979362,11.24947296,-117.3233584,34.2002139,853.56
78.16589673,10.98016679,-117.3232376,34.2002284,854.33
76.10489301,10.94732196,-117.323121,34.2002487,854.55
75.96007955,10.74519266,-117.3230057,34.2002724,854.01
75.09499119,10.99697919,-117.3228926,34.2002959,853.87
73.07357985,11.77294002,-117.3227773,34.2003214,853.31
71.91071867,12.68241767,-117.3226551,34.2003523,851.91
70.95417973,13.56303781,-117.3225243,34.2003878,850.56
70.06807187,14.28454614,-117.3223852,34.2004277,849.7
69.52045934,14.39391434,-117.3222395,34.2004716,848.97
69.73617793,13.80396139,-117.3220932,34.200517,848.68
68.51344398,12.65881311,-117.3219527,34.2005601,848.98
67.93034792,11.21855918,-117.3218249,34.2006019,850.13
69.20565903,10.15477872,-117.3217121,34.2006399,852.15
69.90608755,8.911277064,-117.3216091,34.2006724,854.79
74.48438978,7.547089178,-117.3215183,34.2007,856.99
81.73071168,6.864147977,-117.3214394,34.2007182,858.56
84.33575512,7.53002483,-117.3213657,34.2007271,860.06
86.76879208,8.65912458,-117.3212844,34.2007338,861.38
89.19397181,8.673867083,-117.3211906,34.2007382,862.44
91.60883251,7.901912543,-117.3210965,34.2007393,864.15
93.72915056,7.333667089,-117.3210108,34.2007373,866.57
91.75326196,7.976266085,-117.3209314,34.200733,868.64
93.7324031,8.349697216,-117.3208449,34.2007308,866.99
91.1536454,9.366167327,-117.3207545,34.2007259,868.21
88.41671095,9.635234576,-117.3206529,34.2007242,869.73
86.51698794,9.677081371,-117.3205484,34.2007266,871.54
88.99976414,9.531623597,-117.3204436,34.2007319,873.47
89.18319535,9.337567228,-117.3203402,34.2007334,875.48
87.73242323,9.251694982,-117.3202389,34.2007346,877.58
84.89824862,9.605090429,-117.3201386,34.2007379,879.63
83.89374861,9.593820035,-117.3200348,34.2007456,881.06
85.96625201,9.461441178,-117.3199313,34.2007548,882
90.07296991,8.709883064,-117.3198289,34.2007608,883.03
93.76627048,7.768105497,-117.3197344,34.2007607,884.79
97.16273858,6.939102356,-117.3196503,34.2007561,886.31
97.25889655,6.847663276,-117.3195756,34.2007483,887.72
98.3775115,6.623823687,-117.3195019,34.2007405,888.13
98.22165577,6.826071042,-117.3194308,34.2007318,888.02
94.98424391,7.660477516,-117.3193575,34.200723,888.77
91.07062998,8.904983418,-117.3192747,34.200717,888.92
91.83231855,10.06067299,-117.3191781,34.2007155,889.24
94.08275853,11.21766279,-117.319069,34.2007126,890.25
95.04695296,11.85267432,-117.3189476,34.2007054,891.48
95.58310316,10.60353776,-117.3188195,34.200696,892.19
94.56499746,9.477284916,-117.318705,34.2006867,894.11
93.03210354,9.01743753,-117.3186025,34.2006799,896.12
91.63650669,9.321987037,-117.3185048,34.2006756,897.93
93.51588705,9.224946095,-117.3184037,34.2006732,898.97
96.26298588,9.049608133,-117.3183038,34.2006681,899.74
95.90922582,9.266037384,-117.3182062,34.2006592,900.55
92.76899519,9.873504052,-117.3181062,34.2006506,901.69
92.33728568,10.06390129,-117.3179992,34.2006463,903.48
95.86290359,10.09913896,-117.3178901,34.2006426,905.46
101.5168554,10.1116478,-117.3177811,34.2006333,907.6
105.8253828,10.08763942,-117.3176736,34.2006151,909.92
105.9628401,9.720661358,-117.3175683,34.2005903,912.54
105.5465951,9.518989098,-117.3174669,34.2005662,914.63
106.8255334,9.503835097,-117.3173674,34.2005432,915.79
111.2385549,10.13562943,-117.3172687,34.2005184,917.56
113.8727478,10.74432263,-117.3171662,34.2004853,919.12
118.6387588,10.78511596,-117.3170596,34.2004461,920.04
126.7720881,10.32113764,-117.3169569,34.2003995,920.14
131.9595823,9.556204402,-117.3168672,34.2003438,918.29
137.6121253,8.996053581,-117.3167901,34.2002862,916.66
147.476951,8.880129196,-117.3167243,34.2002263,915.78
154.6509382,8.309787484,-117.3166725,34.2001588,915.45
158.3746099,7.30268324,-117.3166339,34.2000911,915.44
164.3741476,5.851298171,-117.3166047,34.2000299,915.3
173.4258164,4.991212149,-117.3165876,34.1999791,914.99
187.8064633,4.478544803,-117.3165814,34.1999344,914.01
209.5188136,4.601765578,-117.316588,34.1998944,912.91
229.1018895,4.828645619,-117.3166126,34.1998583,911.53
266.9895439,5.491574554,-117.3166522,34.1998298,910.67
283.4886688,5.468948702,-117.3167117,34.1998272,909.85
316.3026967,7.057535803,-117.3167694,34.1998387,909.41
332.2569847,9.186969456,-117.3168223,34.1998847,908.48
341.6977298,10.94757056,-117.3168687,34.199958,907.39
352.1156703,13.10219684,-117.316906,34.2000517,906.22
5.741352116,14.64916204,-117.3169255,34.2001687,904.5
11.40058989,13.14904313,-117.3169096,34.2003001,902.48
13.44134175,13.56054636,-117.3168814,34.2004163,899.91
10.93206049,13.36508537,-117.3168472,34.2005352,896.58
5.487318141,12.91551017,-117.3168197,34.2006535,894.38
356.4100811,12.07024831,-117.3168063,34.2007694,892.96
347.7661632,11.65681572,-117.3168145,34.200878,891.74
342.5577784,11.59234149,-117.3168413,34.2009807,890.34
336.4122307,10.91772075,-117.316879,34.2010804,889.62
325.5910585,9.720852929,-117.3169264,34.2011706,888.92
311.4722449,8.475341478,-117.316986,34.2012429,888.48
280.0733446,7.039550678,-117.3170549,34.2012935,887.77
246.1578777,6.942859798,-117.3171301,34.2013046,887.35
241.7908846,5.585126374,-117.317199,34.2012793,888.31
235.5190665,4.114669673,-117.3172524,34.2012555,887.93
219.0153325,2.869597286,-117.3172892,34.2012345,888.34
202.8719456,2.347638106,-117.3173088,34.2012144,888.05
205.3680984,2.258850351,-117.3173187,34.2011949,888.11
198.3500857,2.898343738,-117.3173292,34.2011765,888.07
200.9606149,3.658624621,-117.3173391,34.2011517,887.99
205.3025051,4.269858531,-117.3173533,34.2011209,886.52
218.5856848,4.285616825,-117.3173731,34.2010861,886.38
232.4519542,4.568627484,-117.3174021,34.2010559,886.92
236.9324761,4.696230951,-117.3174414,34.2010308,887.07
227.3539694,5.124948045,-117.3174841,34.2010077,886.65
217.5224457,5.538504161,-117.317525,34.2009764,886.22
209.5423165,6.336867051,-117.3175616,34.2009368,885.98
208.2555763,6.346942429,-117.3175955,34.2008871,885.74
207.9285914,6.277418245,-117.3176281,34.2008367,885.62
203.2238926,6.614729852,-117.31766,34.2007867,885.67
199.9683978,7.152091296,-117.3176883,34.2007319,885.38
201.3436229,7.014645103,-117.3177148,34.2006713,885.25
195.5645985,6.079849759,-117.3177425,34.2006124,885.47
178.9763057,5.158882397,-117.3177602,34.2005596,885.93
156.5131861,5.527239982,-117.3177592,34.2005131,885.81
144.2221528,5.769919053,-117.3177353,34.2004674,885.72
145.6070945,4.960314475,-117.3176987,34.2004252,886.1
149.7452467,4.481761515,-117.3176683,34.2003883,886.5
146.1865896,4.819652347,-117.3176438,34.2003534,887.34
142.6352562,5.512886248,-117.3176147,34.2003173,887.68
144.2100627,5.374225369,-117.3175784,34.2002778,888.84
147.8360756,4.311095637,-117.3175443,34.2002385,890.33
146.8886068,3.509435919,-117.3175194,34.2002056,891.75
137.7260799,3.82277359,-117.3174986,34.2001791,892.99
122.5408449,5.073017309,-117.3174707,34.2001536,893.7
111.0399392,7.199001829,-117.3174243,34.200129,894.15
106.9904279,6.832944723,-117.3173514,34.2001057,895.09
107.8491789,5.790355591,-117.3172805,34.2000877,896.39
108.5951826,5.183139008,-117.3172207,34.2000717,897.21
119.334857,5.117088348,-117.3171674,34.2000568,897.44
124.9833188,5.9396528,-117.317119,34.2000342,898.36
127.5048618,6.413289822,-117.3170662,34.2000035,898.3
134.0394463,5.87219528,-117.317011,34.1999683,897.42
139.2259112,5.024177524,-117.3169652,34.1999315,897.09
139.3943763,4.602390424,-117.3169296,34.1998972,896.24
137.7301963,4.467106408,-117.3168971,34.1998657,894.75
148.4900652,4.267637921,-117.3168645,34.1998359,892.98
164.8203266,3.942311207,-117.3168403,34.1998031,891.44
185.6002965,3.588947624,-117.3168291,34.1997688,889.79
220.5269099,4.042424328,-117.3168329,34.1997366,888.17
239.1547945,4.240419433,-117.3168614,34.1997089,886.69
293.1638263,8.290654034,-117.3169009,34.1996893,885.56
308.3549223,8.544718452,-117.3169836,34.1997187,884
322.7871518,9.387827371,-117.3170563,34.1997665,882.75
334.0005196,10.42864667,-117.3171179,34.1998339,881.5
334.1096859,10.11072968,-117.3171675,34.1999184,880.56
329.5670578,9.880414837,-117.3172154,34.2000004,879.99
321.218457,9.491195223,-117.3172697,34.2000772,879.06
308.7969188,8.975886026,-117.3173342,34.2001439,878.09
296.1270424,8.715627461,-117.3174101,34.2001946,877.31
270.7721436,8.231349855,-117.317495,34.2002292,875.96
257.6785619,7.849177137,-117.3175843,34.2002302,875.12
245.1103241,7.010751546,-117.3176675,34.2002151,874.77
238.0667244,6.081799257,-117.3177365,34.2001885,874.95
224.199395,4.904820846,-117.3177925,34.2001595,874.63
219.4263786,4.107087152,-117.3178296,34.2001278,874.99
215.4744028,3.827500966,-117.3178579,34.2000992,875.03
208.3200314,4.410268151,-117.317882,34.2000711,875
196.449844,5.07748298,-117.3179047,34.2000361,874.51
185.5446153,5.628095378,-117.3179203,34.1999922,873.26
176.769754,5.888433794,-117.3179262,34.1999417,872.43
171.174727,5.466818943,-117.3179226,34.1998887,872.31
171.1161406,4.535824834,-117.3179135,34.19984,872.03
180.1653011,3.194682095,-117.3179059,34.1997996,871.97
192.0604233,2.779026234,-117.317906,34.1997708,871.22
199.5765871,2.943288404,-117.3179123,34.1997463,869.74
198.497783,3.544163715,-117.317923,34.1997213,868.94
196.2151543,5.313987147,-117.3179352,34.199691,867.36
194.2288572,5.962153468,-117.3179513,34.199645,864.58
195.0175928,6.224788705,-117.3179672,34.1995929,863.08
199.7526496,6.081621875,-117.3179847,34.1995387,862.37
204.7259158,5.068074776,-117.318007,34.1994871,861.98
203.7019963,4.058348419,-117.31803,34.1994456,861.59
199.9468578,3.079935658,-117.3180477,34.1994121,862.35
209.6087633,2.462415572,-117.3180591,34.199386,862.42
224.5442465,2.614751465,-117.3180723,34.1993667,862.03
226.0853016,3.326564593,-117.3180922,34.1993499,861.44
214.4857272,3.727735352,-117.3181182,34.1993291,861.1
204.876859,3.790402302,-117.3181411,34.1993014,860.84
210.300589,3.507428305,-117.3181584,34.1992704,860.69
219.2985546,3.827228167,-117.3181776,34.1992431,860.26
213.8947449,4.677244924,-117.3182039,34.1992164,859.71
200.4583053,5.221151376,-117.3182322,34.1991814,859.16
187.5650222,5.460718372,-117.318252,34.1991373,859.01
180.9000555,5.280729151,-117.3182598,34.1990885,859.16
185.8701212,4.415824921,-117.3182607,34.1990409,859.71
201.9665713,3.69592954,-117.3182656,34.1990013,860.35
202.832291,3.586626312,-117.3182806,34.1989704,861.12
197.1051917,4.387058327,-117.3182957,34.1989406,861.23
207.3977887,5.147533881,-117.3183097,34.1989028,861.47
225.138674,6.384517223,-117.3183354,34.1988616,861.7
234.3795267,7.25649522,-117.3183845,34.198821,862.17
237.1422851,7.033124494,-117.3184485,34.1987829,863.49
232.2531808,5.979609862,-117.3185126,34.1987485,864.83
227.6538565,5.137841885,-117.3185639,34.1987155,865.89
222.5394454,5.193925636,-117.3186051,34.1986843,866.35
219.9285235,5.930744416,-117.3186432,34.1986498,866.83
217.2230865,7.313469351,-117.3186845,34.1986088,866.28
209.2402986,7.792722395,-117.3187325,34.1985563,866.31
196.2658864,7.996147143,-117.3187738,34.198495,866.31
179.7355194,7.986757091,-117.3187981,34.1984258,866.59
166.778081,7.7369711,-117.3187977,34.1983538,866.59
152.1322555,7.177329919,-117.3187785,34.1982859,866.1
143.4815848,6.086905252,-117.3187421,34.1982287,865.48
145.3145356,5.247576405,-117.3187028,34.1981846,864.7
151.8549733,4.591743033,-117.3186704,34.1981457,863.46
168.9583545,4.475519366,-117.3186469,34.1981092,861.81
189.2291261,5.057135312,-117.3186376,34.1980696,860.36
225.1788131,6.263124446,-117.3186464,34.1980246,858.91
240.3823253,6.711088312,-117.3186946,34.1979848,857.58
249.5791055,6.835237814,-117.3187579,34.1979549,856.32
256.9651342,6.934598216,-117.3188274,34.1979334,855.7
255.3380875,6.792776856,-117.3189007,34.1979193,854.68
253.618608,6.686319805,-117.318972,34.1979038,853.8
249.6000814,6.332796461,-117.3190416,34.1978868,853.53
244.4407325,6.221910639,-117.319106,34.1978669,853.26
232.8697886,6.358281383,-117.3191669,34.1978427,852.68
219.1214863,6.076688805,-117.3192219,34.1978081,851.72
201.1161233,5.909856075,-117.3192635,34.1977656,850.56
188.0013667,5.959278271,-117.3192866,34.1977159,849.86
180.445748,5.923627662,-117.3192956,34.1976627,849.22
178.7727551,6.024663785,-117.3192961,34.1976093,848.32
177.1918285,6.208218476,-117.3192947,34.197555,847.35
176.4251835,5.912768083,-117.3192914,34.1974991,846.53
177.2437912,5.175138295,-117.3192874,34.1974459,846.16
181.6017362,4.616325344,-117.3192847,34.1973993,845.71
184.2968015,4.182573485,-117.3192861,34.1973577,845.02
185.6565393,3.366357269,-117.3192895,34.1973201,844.66
174.6191474,2.751999274,-117.3192931,34.1972899,844.66
163.5007564,2.498897491,-117.3192903,34.1972652,844.34
155.8828357,2.819601069,-117.3192826,34.1972436,843.63
155.5490668,3.74092945,-117.3192701,34.1972204,842.36
153.7928634,4.549778719,-117.3192533,34.1971897,841.36
157.2274148,4.595607895,-117.3192315,34.1971529,840.47
170.6414431,4.080930824,-117.3192122,34.1971147,839.73
175.9772034,3.547279127,-117.319205,34.1970784,839.09
156.1912699,3.516078736,-117.3192023,34.1970465,838.06
134.9660446,4.442140757,-117.3191869,34.1970175,836.03
124.8195851,5.692057239,-117.3191528,34.1969892,834.17
124.7839511,5.891594736,-117.3191021,34.1969599,832.27
122.9659647,5.932190569,-117.3190496,34.1969296,831.27
114.2098318,6.275570747,-117.3189956,34.1969005,831.3
102.8634962,7.374171884,-117.3189335,34.1968773,831.01
99.42794314,8.19381242,-117.3188555,34.1968625,830.34
100.1800204,8.221783477,-117.3187678,34.1968504,830.18
99.69985999,8.032058465,-117.31868,34.1968373,830.62
96.05250925,8.100638739,-117.3185941,34.1968251,830.99
92.52309448,8.063300097,-117.3185067,34.1968174,830.81
86.18322802,8.332033839,-117.3184193,34.1968142,830.74
79.62314332,8.929661196,-117.3183291,34.1968192,830.14
71.24999979,10.24921492,-117.3182338,34.1968337,829.16
63.40615144,11.10094835,-117.3181285,34.1968634,827.78
55.3907711,12.20627464,-117.3180208,34.1969082,827.24
50.9224602,12.30024968,-117.3179118,34.1969707,826.84
43.7779915,11.82963149,-117.3178082,34.1970406,826.82
34.95019021,11.2461983,-117.3177194,34.1971176,827.02
31.68903173,11.15893195,-117.3176495,34.1972007,827.42
28.02399416,10.59309221,-117.3175859,34.1972863,827.5
23.73831145,9.93663467,-117.3175319,34.1973706,827.28
18.24146013,9.098366605,-117.3174885,34.1974526,826.66
9.45780072,9.198786883,-117.3174576,34.1975305,825.73
358.3762012,9.432497798,-117.3174412,34.1976123,824.14
354.5216261,10.04029361,-117.3174441,34.1976973,822.55
353.4848608,10.31618526,-117.3174545,34.1977874,822.08
354.7829442,10.13625671,-117.3174672,34.1978798,820.98
356.9738099,9.253039094,-117.3174772,34.1979708,820.79
355.7065806,9.110405581,-117.3174825,34.1980541,820.4
343.9345997,10.15820191,-117.3174899,34.198136,819.13
334.8954656,11.60053404,-117.3175204,34.198224,817.82
329.498746,12.7840309,-117.3175738,34.1983187,816.72
330.1452794,13.60850544,-117.3176442,34.198418,815.77
333.1016718,13.22190169,-117.3177177,34.1985244,814.73
335.8553156,11.85216649,-117.3177826,34.1986307,813.94
335.5316885,10.99278158,-117.3178352,34.1987282,814.6
329.8080147,10.7031645,-117.3178846,34.1988184,814.44
321.4785017,10.81790567,-117.317943,34.1989018,813.79
317.3588654,11.27941999,-117.3180161,34.1989781,813.13
320.207121,11.63595168,-117.318099,34.1990529,812.47
322.4378128,11.6566512,-117.3181798,34.1991335,811.93
321.4584086,11.34566414,-117.3182569,34.1992168,811.3
318.7369338,10.5511781,-117.3183336,34.1992968,811.27
316.4647759,10.12937523,-117.3184091,34.1993683,811.11
317.8098223,10.37517479,-117.3184848,34.1994345,810.89
317.1250979,10.70145922,-117.3185604,34.1995038,810.3
322.3934024,10.55745493,-117.3186394,34.1995745,810.62
328.8879196,10.27430705,-117.3187093,34.1996499,811.4
335.9216327,10.12076057,-117.3187669,34.1997292,811.66
339.9336283,10.07349109,-117.3188117,34.1998125,812.08
340.392158,9.997348323,-117.3188492,34.1998978,811.77
338.1684325,10.03767525,-117.3188856,34.1999827,811.69
335.5930604,10.03729953,-117.3189261,34.2000667,811.02
334.5539072,9.97485227,-117.3189711,34.2001491,810.76
331.5980477,9.533534603,-117.3190176,34.2002303,810.06
327.4006762,9.374858001,-117.3190668,34.2003059,809.24
324.0413364,9.825788072,-117.3191216,34.2003771,808.39
325.3147516,10.33324688,-117.3191842,34.2004488,807.71
329.2447715,10.7781648,-117.319248,34.2005254,807.16
335.7633078,10.61990575,-117.3193078,34.2006089,807.07
337.7359093,9.876631391,-117.3193551,34.2006962,807.26
337.3060524,9.125814459,-117.3193957,34.2007786,807.56
331.6670785,8.758594563,-117.3194339,34.2008545,807.31
327.6956375,9.278599154,-117.319479,34.200924,806.98
328.6904523,9.932250303,-117.3195328,34.2009947,806.88
331.7116396,10.19098566,-117.3195888,34.2010712,807.15
331.5965466,9.823715178,-117.3196412,34.2011521,807.1
329.7363704,8.540518012,-117.3196919,34.20123,807.96
311.9002388,6.22866562,-117.3197386,34.2012965,808.65
286.9153128,5.375542645,-117.3197889,34.201334,809.57
261.6930793,5.374480797,-117.3198447,34.2013481,810.53
255.6180818,5.537720935,-117.3199024,34.2013411,811.38
253.5477044,6.227464495,-117.3199606,34.2013287,812.64
249.5102781,7.035086788,-117.3200254,34.2013128,814.19
246.3417117,7.21481493,-117.3200969,34.2012906,815.87
248.2402273,5.924577458,-117.3201686,34.2012645,818.52
241.0472797,5.224492673,-117.3202283,34.2012447,821.24
233.6465337,4.360203235,-117.3202779,34.2012219,823.33
229.3682634,3.934907119,-117.320316,34.2011986,825.12
